elo1,elo2
1484.141,1296.535
1435.309,1452.183
1553.831,1513.732
1352.082,1579.967
1362.868,1545.09
1453.624,1538.501
1598.193,1550.023
1583.599,1534.998
1430.746,1587.066
1670.936,1501.136
1551.658,1348.45
1291.785,1457.256
1574.961,1703.509
1553.973,1576.372
1460.157,1353.986
1532.565,1427.335
1283.047,1597.833
1621.36,1698.6
1337.567,1413.489
1325.057,1497.63
1638.224,1464.131
1519.109,1607.229
1457.054,1577.885
1608.095,1273.174
1493.41,1645.301
1481.96,1339.383
1425.801,1540.713
1560.725,1469.973
1592.011,1475.866
1540.987,1328.354
1556.63,1678.662
1721.84,1522.25
1446.269,1303.578
1598.353,1563.16
1721.606,1552.526
1304.787,1344.17
1428.964,1477.94
1269.792,1285.324
1543.585,1535.696
1293.031,1565.012
1625.206,1730.548
1486.626,1397.013
1399.109,1566.67
1596.502,1602.026
1465.852,1611.477
1501.132,1456.817
1511.489,1464.027
1507.796,1440.005
1363.633,1732.601
1319.557,1521.89
1594.933,1549.784
1334.718,1616.821
1569.5,1699.596
1481.151,1495.381
1578.782,1388.258
1671.473,1335.679
1628.54,1579.929
1498.547,1288.242
1535.28,1552.999
1518.671,1361.829
1456.845,1385.851
1734.404,1505.768
1489.736,1541.537
1609.438,1597.622
1760.087,1468.212
1526.282,1595.668
1322.998,1466.649
1266.874,1573.049
1316.505,1625.478
1663.864,1562.771
1540.563,1486.37
1534.055,1581.097
1419.227,1601.039
1589.936,1479.528
1595.327,1577.08
1504.621,1539.663
1356.572,1535.596
1522.523,1538.267
1476.945,1677.552
1440.153,1421.821
1388.519,1539.936
1376.729,1339.314
1371.453,1483.514
1462.019,1544.655
1528.565,1479.237
1562.55777,1609.668179
1558.880089,1674.600875
1551.734189,1481.72623
1405.124559,1556.85981
1562.090782,1537.58018
1399.048032,1384.750191
1615.141441,1657.288173
1340.433811,1501.131989
1460.489611,1523.20982
1470.07319,1331.292809
1476.099497,1473.655589
1366.364218,1562.738821
1533.018411,1593.364503
1552.034125,1547.312389
1353.835011,1497.208827
1556.271911,1462.925968
1456.312969,1388.145004
1580.538456,1521.985884
1539.441902,1574.967795
1564.07449,1435.069652
1419.322113,1389.661137
1617.716149,1493.442117
1499.412869,1631.711611
1469.385929,1366.296348
1462.898834,1577.36063
1482.744497,1540.516269
1484.286561,1524.703167
1692.964696,1358.821303
1503.495257,1508.666765
1635.114549,1381.445913
1364.47611,1515.702622
1637.315065,1540.514338
1593.700683,1521.748404
1603.697506,1446.558782
1534.131747,1481.654213
1574.64359,1471.1784
1373.516759,1417.168553
1592.661293,1527.888085
1651.8383,1510.851707
1523.703267,1353.325157
1498.138021,1391.814697
1448.617176,1478.474585
1426.948533,1577.026519
1498.826834,1649.941318
1354.028064,1572.195608
1373.279572,1533.687437
1643.043703,1479.28618
1460.327471,1528.839316
1555.458489,1391.65329
1542.074709,1384.826854
1609.494309,1648.351533
1551.924665,1698.460842
1473.978351,1584.579701
1669.67157,1465.676587
1511.055069,1383.729584
1513.70557,1479.096582
1406.955727,1657.77119
1515.313718,1452.050387
1339.200678,1348.189108
1356.475465,1532.116421
1505.125864,1573.374377
1432.889231,1562.907211
1536.682631,1622.165527
1408.955469,1666.93933
1446.224567,1395.146959
1678.132012,1489.205471
1549.390744,1722.346004
1331.152065,1439.776042
1504.918817,1499.637694
1502.279738,1384.204568
1589.294771,1612.333485
1635.680315,1587.022995
1469.535575,1517.946094
1351.909255,1424.812023
1534.474874,1523.266577
1486.470582,1613.347275
1609.356034,1557.547911
1455.149966,1520.012278
1535.537167,1462.169199
1309.829557,1512.075206
1484.544233,1611.439075
1482.188203,1397.787588
1457.216145,1402.641558
1457.601404,1461.09855
1736.199581,1515.203963
1500.19354,1528.039503
1319.119874,1533.627244
1371.280343,1356.237721
1590.189181,1501.011087
1742.147402,1481.226864
1541.34321,1351.063711
1489.035197,1449.060265
1386.22156,1543.048696
1383.963995,1602.165071
1509.768918,1636.505764
1673.253241,1685.14928
1437.47309,1311.403908
1513.566879,1432.113548
1475.893708,1463.312092
1490.792971,1518.464125
1430.915525,1509.256142
1582.416428,1646.772952
1625.305167,1506.913395
1666.273797,1369.138844
1488.806234,1473.357007
1631.911471,1660.334457
1504.21225,1541.598778
1500.307091,1698.068064
1552.918693,1499.192752
1750.017259,1376.454353
1502.965629,1298.957518
1480.964774,1333.098529
1562.915583,1459.206894
1440.013048,1515.843685
1376.563237,1506.291467
1439.709129,1376.351562
1488.38156,1509.920695
1498.386334,1325.681743
1677.936612,1540.166587
1640.988521,1405.513841
1490.367177,1396.277692
1527.752929,1753.591391
1452.134386,1561.744268
1562.868165,1452.242545
1569.98809,1363.267806
1642.062432,1616.990222
1355.101775,1482.942863
1335.52475,1651.257406
1372.88022,1466.398397
1672.144835,1449.91948
1345.317687,1325.611607
1644.170772,1641.070177
1508.660846,1520.438543
1478.75039,1440.805831
1661.170549,1411.532894
1445.839038,1630.334464
1427.128538,1427.911346
1480.994138,1467.828234
1419.782999,1587.768735
1463.288852,1463.410895
1585.967309,1619.373824
1551.821859,1374.633743
1614.881882,1447.195887
1757.257211,1530.474021
1492.679324,1669.448326
1441.35629,1491.185531
1651.357947,1438.86782
1492.294823,1553.983186
1630.225909,1431.375594
1637.305682,1763.027332
1496.631989,1427.745723
1536.804567,1435.270072
1359.575441,1396.42736
1611.124374,1524.7039
1452.190383,1434.020422
1625.520248,1579.510254
1436.55752,1655.01504
1311.353853,1413.683593
1403.255116,1524.08711
1353.745642,1488.180627
1474.274302,1620.724311
1512.578696,1514.191379
1469.501457,1425.916963
1338.602421,1640.551755
1417.732118,1660.779351
1421.049748,1665.655598
1412.313502,1503.323847
1578.227185,1640.665382
1739.553662,1458.267519
1410.186333,1689.089837
1500.940197,1473.897303
1425.856211,1623.249578
1564.365121,1550.403393
1421.671245,1468.050824
1299.181235,1338.270683
1426.402029,1473.037814
1681.26907,1543.273584
1491.375531,1675.618983
1694.799348,1452.946024
1442.835187,1411.684166
1653.620993,1591.229228
1325.533184,1452.583233
1674.010803,1409.601112
1632.670988,1487.755677
1495.848934,1696.113742
1325.589036,1523.539286
1639.504678,1404.500666
1405.436276,1462.327625
1492.111287,1311.862882
1501.707439,1530.921141
1436.776045,1404.476822
1424.261818,1482.726213
1425.670888,1409.080901
1474.775992,1503.167196
1469.770131,1645.030136
1471.477458,1477.525948
1377.650863,1443.558395
1398.975208,1403.013161
1537.254605,1424.426213
1714.436728,1300.806973
1503.97487,1704.186978
1437.952964,1645.650673
1513.948393,1687.288049
1629.07627,1645.658951
1697.224383,1358.324195
1419.792222,1615.77395
1430.09314,1518.680187
1432.171966,1442.093013
1424.196081,1421.755264
1492.809672,1455.974992
1708.426771,1659.407556
1462.958664,1712.406505
1449.681799,1646.605683
1492.798335,1459.198497
1468.172553,1405.310202
1665.118468,1353.973924
1380.233105,1448.122104
1552.372742,1495.755343
1406.092426,1358.250593
1518.744691,1717.275581
1701.574654,1441.971556
1392.780233,1409.308075
1297.96812,1500.881302
1628.129538,1630.25597
1730.729199,1662.024636
1496.688218,1422.31129
1509.404939,1547.05306
1678.676952,1371.919351
1430.168957,1485.145373
1619.190925,1469.774267
1351.144946,1626.513216
1442.591893,1492.462072
1639.194583,1410.883246
1637.105127,1574.359638
1520.611504,1342.031729
1467.394096,1278.237918
1667.947446,1435.0681
1360.961114,1688.967212
1473.768447,1456.322592
1388.337383,1481.521574
1637.113158,1633.579265
1612.613224,1605.421756
1485.832974,1412.236496
1475.498332,1518.80809
1445.987894,1468.877982
1505.682274,1444.023061
1484.302061,1502.853159
1388.724059,1582.435886
1621.075409,1438.439525
1463.500031,1454.892729
1522.163909,1578.458118
1487.849378,1394.516013
1634.558698,1438.738148
1349.452615,1567.160011
1437.344601,1479.228037
1496.281878,1591.358562
1500.740369,1515.030562
1598.927573,1442.84037
1628.166234,1468.453557
1378.491453,1493.566054
1642.526189,1465.675476
1521.479744,1336.819172
1519.851305,1627.854663
1431.660272,1378.907771
1448.119081,1638.138049
1579.793454,1592.252174
1619.107407,1435.158797
1476.797051,1454.831622
1463.561137,1455.2291
1619.619578,1585.591465
1468.020862,1438.068825
1429.85403,1503.873937
1626.303972,1543.672081
1477.935469,1612.949698
1639.867791,1591.30097
1570.401369,1652.239463
1459.374941,1402.958056
1580.744658,1508.844396
1455.962202,1452.237637
1358.330406,1508.577312
1604.033887,1537.835462
1427.962233,1363.480195
1486.862808,1446.714746
1530.769911,1634.809674
1610.387258,1456.752001
1428.818244,1475.869872
1349.45452,1437.575581
1444.765865,1481.214657
1546.179366,1439.791214
1578.618411,1494.867247
1510.144506,1604.283676
1516.609462,1456.786317
1385.914564,1496.605915
1524.969428,1330.243784
1350.298256,1468.521575
1439.678263,1415.836016
1645.006625,1512.266757
1519.184766,1622.443485
1595.578155,1622.684582
1444.695773,1476.418432
1409.82087,1676.461466
1461.641194,1351.651214
1626.885085,1471.93636
1421.565875,1554.387303
1506.729013,1473.956105
1339.336303,1597.852882
1499.548331,1560.150872
1689.766414,1540.593607
1480.597821,1570.00143
1592.983138,1461.107818
1449.070162,1401.922658
1519.098354,1559.4205
1425.819707,1323.430806
1637.713627,1531.782406
1466.666766,1430.647306
1625.381853,1498.200614
1573.834575,1396.515922
1421.14172,1654.090142
1586.333487,1401.479877
1389.184605,1369.749669
1488.098557,1492.185367
1602.280183,1526.232758
1516.913609,1461.808215
1384.468599,1638.843553
1611.684188,1533.466445
1424.866973,1548.86559
1451.810773,1480.780788
1476.172352,1592.880884
1643.427637,1576.269878
1364.781913,1325.504997
1499.90433,1562.500694
1574.473301,1484.738915
1562.20308,1380.25844
1592.186991,1650.028835
1569.66868,1455.609887
1516.612848,1318.07288
1499.246944,1520.53235
1378.675835,1452.580506
1616.472731,1441.507906
1481.036981,1466.009543
1429.877857,1598.050644
1467.025225,1466.582018
1541.872674,1652.582424
1593.434295,1628.537786
1389.76272,1421.484906
1372.21403,1453.034368
1619.621975,1525.687456
1351.391328,1350.626281
1547.422395,1572.108062
1579.30899,1655.891549
1532.224658,1591.872858
1525.313849,1508.640794
1309.371879,1484.390463
1566.309861,1570.568448
1635.329308,1477.856173
1509.980123,1511.1385
1473.85707,1623.518678
1434.461959,1650.342968
1453.634934,1480.630059
1370.353458,1623.88665
1431.676379,1553.442847
1449.21678,1566.080532
1300.215581,1581.96887
1566.087609,1453.094317
1644.281432,1329.250405
1469.178486,1372.767205
1459.194518,1555.77698
1448.61951,1493.546761
1584.678444,1494.602504
1487.852005,1554.909439
1502.588613,1644.006995
1357.612693,1461.564527
1623.2404,1552.06446
1473.668891,1286.982221
1568.320535,1331.910687
1568.204809,1647.363584
1326.168252,1526.516119
1480.768623,1463.647966
1683.136078,1634.729398
1487.266533,1613.787625
1478.518305,1446.766689
1536.86887,1576.0941
1541.62842,1595.202231
1409.025127,1409.561663
1361.177068,1537.396268
1509.372027,1554.974313
1505.892574,1524.582616
1554.991537,1478.452151
1518.693577,1540.575462
1276.43196,1523.025158
1613.805493,1484.219152
1524.306635,1317.953604
1481.785658,1404.426258
1660.576856,1435.171465
1465.20415,1490.261278
1536.761096,1571.97688
1511.781613,1383.415326
1663.566641,1557.94276
1328.254342,1654.298835
1527.585245,1494.147078
1532.807983,1534.730767
1624.643893,1547.990481
1530.724655,1554.318427
1493.733419,1536.349558
1555.02021,1554.419548
1473.380752,1500.250546
1559.018493,1311.535585
1374.568715,1392.478498
1263.10756,1520.628224
1622.602007,1639.267682
1513.802982,1454.155311
1508.529511,1319.665962
1470.458057,1446.935916
1460.080844,1662.887215
1553.735769,1562.985632
1456.480639,1676.132691
1545.37671,1473.741842
1542.325564,1634.970907
1530.757866,1537.663467
1578.681891,1655.401314
1489.067903,1515.549025
1352.005264,1312.646448
1484.563395,1505.69917
1513.419381,1482.495715
1306.36455,1606.468375
1485.462577,1491.597167
1673.390706,1422.639085
1494.754888,1542.717518
1565.105029,1564.189528
1569.586837,1532.989253
1641.016163,1551.616372
1449.577353,1460.49614
1662.063578,1586.4685
1542.826057,1585.989598
1532.415256,1460.510692
1250.746531,1509.806707
1572.02892,1372.594469
1528.804078,1660.217278
1501.513351,1467.111018
1297.468487,1532.337277
1415.715601,1572.019628
1484.979815,1548.618379
1516.586492,1644.959195
1480.455858,1519.802954
1292.057242,1408.560142
1516.549052,1465.443487
1415.041949,1615.364437
1680.31419,1519.637113
1618.938809,1391.690549
1424.776004,1498.779897
1534.818298,1453.908943
1596.044681,1275.84138
1511.553203,1460.990745
1520.50487,1238.788197
1368.160675,1570.082548
1521.765042,1608.310784
1628.109951,1528.083596
1595.113832,1688.3981
1491.103501,1285.783847
1674.786837,1435.292555
1445.415057,1573.74524
1544.021917,1477.520868
1533.435736,1576.462714
1539.268067,1547.510891
1456.518298,1556.485142
1526.797914,1528.766722
1577.148184,1601.672526
1360.002461,1509.630774
1232.495153,1434.369382
1578.240761,1495.265358
1493.254281,1506.81388
1283.633067,1457.027974
1383.134329,1270.213535
1712.337213,1394.789179
1485.019968,1517.987015
1584.790915,1526.277428
1627.495029,1503.707272
1653.051418,1571.174719
1623.261946,1516.02565
1638.206532,1553.413308
1634.532893,1503.631595
1497.656666,1507.947141
1553.27714,1598.495825
1536.230875,1593.030315
1512.572518,1325.971989
1414.0467,1670.948997
1372.036624,1526.385953
1545.599698,1718.551517
1480.475804,1337.688188
1388.574875,1509.964937
1476.551512,1655.388965
1631.340454,1252.817835
1281.311239,1604.816349
1499.375388,1544.287817
1414.689052,1502.411495
1531.945047,1536.451929
1687.395154,1613.148952
1484.127683,1451.565526
1383.934716,1617.20457
1515.969638,1491.099567
1335.76766,1598.852911
1569.472083,1530.436026
1500.732112,1536.821593
1586.722386,1570.901591
1502.139008,1381.984201
1398.793458,1513.712137
1353.459533,1526.877166
1459.715122,1529.85159
1504.457904,1511.097196
1555.532966,1437.046156
1498.174613,1498.260704
1476.195532,1451.208768
1627.152133,1603.073
1530.873673,1329.605337
1547.121106,1500.142289
1562.136326,1588.657952
1471.180495,1513.606583
1432.914441,1436.145676
1654.014349,1542.718347
1430.442797,1508.519331
1441.3251,1472.836752
1479.27082,1646.529757
1553.421036,1435.55092
1605.015234,1517.164496
1554.550977,1333.215593
1505.564971,1373.987153
1511.250157,1523.947122
1329.257417,1418.180242
1487.395191,1590.625363
1559.868204,1459.943184
1359.948655,1620.863437
1555.831841,1645.041803
1585.183329,1455.163151
1456.265055,1321.025347
1395.515757,1539.453663
1419.932439,1664.257536
1501.316293,1519.603469
1665.857393,1472.241148
1419.986634,1519.029689
1532.47516,1479.365438
1473.54436,1558.509153
1495.98161,1568.985322
1528.522023,1560.168915
1591.436405,1392.222633
1500.875665,1319.136609
1659.853512,1514.47261
1485.269528,1588.589459
1314.926228,1448.910076
1587.815273,1428.301051
1563.547943,1539.307913
1467.673361,1494.308852
1406.779559,1541.323902
1488.83699,1508.127681
1525.836505,1541.020133
1670.425181,1511.683707
1450.179332,1449.699892
1537.74466,1462.364174
1495.083257,1470.516696
1677.410417,1525.659019
1502.976977,1646.23325
1474.003552,1547.629174
1289.832752,1461.134047
1556.505381,1601.333706
1565.326231,1535.875638
1500.77632,1686.762878
1442.847034,1314.285061
1459.610942,1557.261801
1460.330403,1461.205894
1462.622977,1398.233708
1525.307756,1459.981316
1549.869753,1505.727213
1613.877671,1438.745177
1382.325332,1501.530406
1554.20393,1571.959474
1483.637492,1489.507371
1626.696948,1475.787722
1498.08915,1370.889595
1577.5481,1436.806581
1486.922322,1280.533084
1494.217278,1442.233089
1700.616875,1558.405569
1512.966143,1618.519027
1536.634268,1546.997939
1470.433716,1659.702856
1487.199923,1424.050103
1516.306558,1307.988466
1445.748575,1449.143629
1477.241709,1667.65236
1531.070386,1474.99999
1393.7188,1533.418436
1271.790246,1467.468825
1588.508862,1558.937075
1427.423379,1460.672593
1434.008317,1532.962511
1475.777774,1498.144873
1499.64627,1457.505475
1542.976308,1475.259944
1672.631096,1602.8384
1481.39217,1574.639654
1591.370085,1490.562339
1304.63195,1539.32006
1592.744968,1519.663074
1462.089618,1508.913448
1539.808155,1487.135904
1476.227791,1390.53219
1263.406731,1556.146634
1524.695131,1605.704633
1689.460431,1468.461721
1589.389264,1427.686968
1448.238298,1586.009065
1606.784694,1287.191422
1600.861896,1495.66516
1466.262221,1499.450268
1505.623348,1556.760588
1657.758165,1498.509108
1434.474891,1559.277565
1529.437022,1599.772472
1585.099607,1667.145951
1488.640924,1386.694668
1497.563781,1480.065313
1474.007113,1467.666493
1597.887929,1436.275468
1455.169928,1513.693926
1612.114356,1489.121322
1607.886131,1477.284329
1281.86176,1460.228721
1475.852339,1496.995953
1558.056674,1507.726063
1475.845056,1584.90741
1585.662437,1611.370429
1527.525714,1609.669092
1419.188303,1521.286376
1473.418277,1695.745045
1544.496361,1255.42663
1417.156825,1622.673701
1518.50676,1462.177107
1550.016949,1458.178767
1266.245425,1418.846906
1424.494305,1466.226743
1487.737684,1459.122334
1500.263051,1564.126735
1543.547057,1456.778278
1630.703953,1499.113409
1400.914005,1549.873141
1250.04985,1527.234851
1584.827749,1627.817401
1455.910703,1447.74661
1539.560675,1485.110609
1440.429222,1459.174527
1453.449015,1493.210675
1439.042903,1441.038782
1586.182234,1567.766493
1643.984131,1478.207552
1387.706951,1640.875129
1484.895328,1713.252619
1601.577939,1612.205117
1548.662607,1484.937521
1560.060972,1607.469659
1472.95258,1410.358234
1438.797627,1537.887397
1628.625875,1470.152818
1465.062314,1239.397305
1409.126573,1484.885223
1618.223846,1461.722169
1546.479069,1649.239102
1725.751926,1409.928868
1449.682265,1561.282431
1472.396021,1438.594999
1663.982543,1390.726173
1644.932139,1494.836593
1297.385379,1585.157181
1529.83469,1460.806122
1503.555254,1487.648665
1454.255962,1568.421349
1639.268519,1629.492128
1542.227901,1538.038503
1495.546498,1730.794624
1383.437753,1287.585931
1489.160154,1459.510174
1522.429061,1393.60631
1530.044874,1231.838645
1404.88617,1424.205745
1627.296822,1579.930178
1431.034519,1584.399517
1486.785275,1395.662149
1594.956629,1671.270964
1500.405486,1448.412911
1472.620974,1650.608578
1616.789031,1642.979125
1430.438805,1516.342141
1480.123813,1379.795115
1564.247875,1651.971616
1463.578256,1372.725169
1227.490928,1502.856237
1396.138686,1458.093362
1432.476257,1298.298514
1536.240256,1623.063252
1557.340674,1498.020226
1534.392591,1463.703616
1592.238506,1643.16434
1384.427197,1527.500303
1659.651297,1567.301353
1445.81409,1512.965052
1432.95323,1746.217308
1369.712489,1427.597124
1526.728714,1423.120288
1572.786355,1551.49428
1490.206439,1470.773548
1586.631597,1511.009555
1219.33761,1563.577076
1557.1272,1392.458884
1629.587894,1413.183137
1630.871899,1426.634924
1361.523327,1666.173363
1482.574546,1550.404174
1663.375573,1708.39699
1602.176309,1569.229483
1338.315886,1497.165633
1446.601926,1449.615313
1432.050427,1628.896257
1572.1408,1343.452845
1498.969762,1639.350084
1435.26526,1355.025305
1598.67139,1423.70933
1410.881221,1210.773886
1403.420947,1538.967782
1564.136553,1554.369666
1593.829949,1454.656789
1723.19056,1506.323199
1638.875282,1637.237354
1418.631541,1530.450686
1352.818114,1571.091058
1482.663406,1617.036125
1460.951979,1453.856768
1378.495026,1648.582004
1672.671385,1468.842167
1618.37336,1603.691093
1577.853428,1431.97461
1432.03587,1606.061627
1510.414119,1477.428056
1337.740217,1364.021436
1548.084489,1461.642325
1629.563924,1390.602024
1442.425111,1497.289326
1660.89179,1420.093644
1732.224433,1400.997738
1336.996956,1482.772876
1679.871227,1535.248978
1663.055594,1201.561463
1583.257242,1453.29361
1418.689627,1657.739275
1470.135606,1533.307148
